piece,x,y
0.0,101.80515806608581,90.76819854132772
0.0,83.91572217801465,107.24803430904562
0.0,59.16367364846956,112.89307647659211
0.0,49.25287794409418,97.46663808667336
0.0,105.90367202693297,70.91514827941884
0.0,106.49559149517346,72.77435193734922
1.0,101.39083326202969,31.618073260262545
1.0,29.944089296182387,5.248227140578829
1.0,30.18848635242428,2.7684526256613133
1.0,95.85178871821958,9.977206456376814
1.0,98.84532787828671,16.836163390354823
2.0,9.55572068996052,20.111946104466053
2.0,17.091107314495837,3.116454483616582
2.0,20.01224495126588,1.711045944426111
2.0,26.626655545744512,6.682450465341526
2.0,20.605465527355832,23.728088385060353
3.0,44.93582061719967,99.30827438809533
3.0,55.700510652007424,113.8281383782327
3.0,39.65295381408468,119.04308652164131
3.0,27.67225513779466,106.39839731951979
4.0,7.710427521744294,21.394517778592377
4.0,9.003933522196034,20.351083764618878
4.0,19.05452114062647,28.525501577627644
4.0,12.716970800237132,49.03631860565936
4.0,5.0772671582246325,42.2191473427231
4.0,4.3801606108971916,39.59363427642237
4.0,5.356728354254654,32.43743920076271
5.0,27.966640277309274,2.537582032886718
5.0,28.136706410669387,4.547253704413283
5.0,20.818283157754266,1.794800854640273
6.0,17.91460580661395,97.90919049388643
6.0,11.235706516620176,79.4886932793469
6.0,8.376712312272986,68.53447917855425
6.0,14.357670954663703,57.257329109054496
6.0,41.054314871543006,95.40211949419516
6.0,24.915382232318056,104.27310038933201
7.0,107.09480813507452,70.16333903483051
7.0,105.76604387449147,69.99884615030975
7.0,25.25818680633239,26.119447238812302
7.0,31.718201381525752,6.318495939166036
7.0,101.64243637837919,36.48915933259635
7.0,107.40637340648156,67.23228914628535
8.0,46.458431202720064,92.94227933669227
8.0,14.685052702563928,54.345772651429215
8.0,24.168754817860442,28.393427714124876
8.0,104.410967525801,69.943136457239
9.0,11.68509661004305,53.57214309848274
9.0,7.73720312051209,65.35920931553392
9.0,3.727056875121555,51.710839292413766
9.0,5.0045930268312,43.42346405414887
10.0,107.03281634707137,70.43346063618172
10.0,106.98488599822022,70.64231124369034
10.0,106.80266911753955,70.53164035919282
