piece,x,y
0.0,102.1441650390625,91.86439514160156
0.0,82.25125885009766,108.85987854003906
0.0,58.08120188517528,115.3858490044583
0.0,44.735862553195666,96.98409419021574
0.0,106.74326092167183,70.53203040113809
0.0,107.00856112387503,70.66838672884407
1.0,101.73576606819617,33.36950725854426
1.0,28.22670371155371,4.859831504467585
1.0,29.02437274927019,2.392465171034218
1.0,96.91667175292969,9.447110176086426
1.0,98.78568267822266,16.04879379272461
2.0,8.16228198090119,19.864371053746027
2.0,17.93800926208496,1.2404882907867432
2.0,19.244717067377515,1.3762674561258479
2.0,28.22670371155371,4.859831504467585
2.0,21.20820869763793,26.56958516154874
3.0,44.735862553195666,96.98409419021574
3.0,58.08120188517528,115.3858490044583
3.0,40.55598068237305,120.1176986694336
3.0,25.38109628897024,105.24074622392308
4.0,7.938523292541504,20.29065704345703
4.0,8.16228198090119,19.864371053746027
4.0,21.20820869763793,26.56958516154874
4.0,12.71725984426007,52.833963430140486
4.0,4.223420550652823,41.121893453920976
4.0,4.268047332763672,40.382362365722656
4.0,5.433806896209717,31.755550384521484
5.0,29.02437274927019,2.392465171034218
5.0,28.22670371155371,4.859831504467585
5.0,19.244717067377515,1.3762674561258479
6.0,17.091482162475586,97.11388397216797
6.0,11.314550399780273,79.91529846191406
6.0,7.884152174393225,67.78383184251662
6.0,12.71725984426007,52.833963430140486
6.0,44.735862553195666,96.98409419021574
6.0,25.38109628897024,105.24074622392308
7.0,107.07204267814588,70.39177365397939
7.0,106.74326092167183,70.53203040113809
7.0,21.20820869763793,26.56958516154874
7.0,28.22670371155371,4.859831504467585
7.0,101.73576606819617,33.36950725854426
7.0,107.62847900390625,67.96717071533203
8.0,44.735862553195666,96.98409419021574
8.0,12.71725984426007,52.833963430140486
8.0,21.20820869763793,26.56958516154874
8.0,106.74326092167183,70.53203040113809
9.0,12.71725984426007,52.833963430140486
9.0,7.884152174393225,67.78383184251662
9.0,3.5413060188293457,52.42552947998047
9.0,4.223420550652823,41.121893453920976
10.0,107.07204267814588,70.39177365397939
10.0,107.00856112387503,70.66838672884407
10.0,106.74326092167183,70.53203040113809
