piece,x,y
0.0,23.123050173366092,-20.617968038242516
0.0,22.608657155213383,-19.505784204891373
0.0,-20.987510072101635,25.87603112305148
0.0,-21.831405533944977,25.39647599552954
0.0,-15.672498748610574,6.341224708466159
0.0,12.759707026077693,-17.489979583913257
1.0,-23.149687387893586,21.38129179179955
1.0,-17.266484630342696,-27.524574138255147
1.0,4.643738214331246,-16.21309491824611
1.0,6.413548409856124,-13.902985733904135
1.0,14.327969927890528,-1.109332674407977
1.0,8.213239087212465,17.912362433563953
1.0,6.817676378945888,19.456333239449922
2.0,10.577884978305388,-5.137913000135043
2.0,-3.794499922088828,7.238623336823647
2.0,-6.78338505621656,-2.1007103366886057
3.0,-6.0569102904267655,-17.45829979688665
3.0,12.59317092557392,-1.6775026956888872
3.0,10.629560901763169,17.52441096244421
3.0,-17.16582153691033,1.6113915301313315
4.0,8.771459144441215,-28.399035079836313
4.0,14.603306974695116,-24.898315164898886
4.0,23.667402884602012,2.289240517390883
4.0,-15.015803331135933,32.6607832723377
4.0,-32.02636567260241,18.347326455006616
5.0,-7.421807930626503,1.1853464486393586
5.0,2.0377325351913407,-14.151533048623927
5.0,4.322188856537229,-13.126716745426595
5.0,8.39764551684784,7.439189564717709
5.0,-7.335758977949914,18.65371378069345
6.0,-38.52867526890435,-2.290870026107625
6.0,-22.187475970341676,-32.77983709514656
6.0,22.62151860207793,2.518331140699763
6.0,22.216053876004914,5.624423338226564
6.0,15.878578761163158,26.927952642327845
7.0,-7.88671373936074,-9.685785588417422
7.0,5.8721302488911284,4.356319901374883
7.0,5.876538871458263,4.908691905292408
7.0,-3.8619553809886504,0.42077378175012947
8.0,-11.611401553419187,4.675474309458061
8.0,2.92724772812208,-11.627892424319258
8.0,8.684153825297106,6.952418114861199
9.0,-1.0381930520108489,-14.305613606899461
9.0,20.769350841769878,6.585185053468679
9.0,1.086670450842018,7.887316858036745
9.0,-20.817828240601038,-0.16688830460596835
10.0,10.00595362440486,18.14496253093776
10.0,-15.58700195321832,14.735774413745101
10.0,-23.525079115213668,-9.621652160025953
10.0,7.013980332397774,-25.955039201117714
10.0,22.092147111629384,2.6959544164608134
11.0,-0.011964719262498133,0.5427768497323856
11.0,-0.2586105062056296,-0.7275910455289093
11.0,0.2705752254681432,0.18481419579656344
12.0,-11.444899031326807,15.68409317841155
12.0,4.935708652738084,-16.422641427803768
12.0,6.509190378588726,0.7385482493922136
