piece,x,y
0.0,55.07850524457997,60.220005641760196
0.0,48.457964685965216,0.6726083249980779
0.0,92.79475373798279,1.7231022553587585
0.0,85.54331642510813,73.48149935993675
0.0,67.53325236262775,72.69261492738103
1.0,96.17055692662814,101.37099012317468
1.0,83.96061287840541,89.14353499547519
1.0,85.54331642510813,73.48149935993675
1.0,109.34840067880157,74.52421971441558
1.0,107.51941680908203,98.3596420288086
2.0,112.44612121582031,34.15454864501953
2.0,109.34840067880157,74.52421971441558
2.0,85.54331642510813,73.48149935993675
2.0,92.79475373798279,1.7231022553587585
2.0,112.14823150634766,2.1816539764404297
3.0,21.3648732563919,70.67032808670756
3.0,3.3066216742042336,69.87933292406179
3.0,4.5402350425720215,51.24603271484375
3.0,5.132357542113679,43.82694362509927
4.0,38.76253128691318,99.44048494132763
4.0,18.834243774414062,98.67613983154297
4.0,2.4947636127471924,82.14216613769531
4.0,3.3066216742042336,69.87933292406179
4.0,21.3648732563919,70.67032808670756
5.0,55.07850524457997,60.220005641760196
5.0,67.53325236262775,72.69261492738103
5.0,56.41105763856725,72.20543585665558
6.0,21.3648732563919,70.67032808670756
6.0,5.132357542113679,43.82694362509927
6.0,7.617355076743213,12.690788333782088
6.0,55.07850524457997,60.220005641760196
6.0,56.41105763856725,72.20543585665558
7.0,7.617355076743213,12.690788333782088
7.0,8.390413284301758,3.0046377182006836
7.0,27.077804565429688,0.1660373955965042
7.0,48.457964685965216,0.6726083249980779
7.0,55.07850524457997,60.220005641760196
8.0,82.74958128251252,101.12759862517544
8.0,59.52762735488955,100.2369256602711
8.0,56.41105763856725,72.20543585665558
8.0,67.53325236262775,72.69261492738103
8.0,83.96061287840541,89.14353499547519
9.0,38.76253128691318,99.44048494132763
9.0,21.3648732563919,70.67032808670756
9.0,56.41105763856725,72.20543585665558
9.0,59.52762735488955,100.2369256602711
10.0,67.53325236262775,72.69261492738103
10.0,85.54331642510813,73.48149935993675
10.0,83.96061287840541,89.14353499547519
11.0,95.27701568603516,101.60808563232422
11.0,82.74958128251252,101.12759862517544
11.0,83.96061287840541,89.14353499547519
11.0,96.17055692662814,101.37099012317468
