piece,x,y
0.0,55.35671774188294,60.25725817947855
0.0,48.534456434483786,0.9321630193657784
0.0,92.26471914676222,2.1898929382621146
0.0,85.20440509321489,73.14014412606426
0.0,67.66673039484324,72.61809357682968
1.0,96.09206024339859,101.15642903777986
1.0,83.99132256087852,89.00637344309368
1.0,85.89713017582814,73.59635986034628
1.0,109.00483845940741,74.77750428104405
1.0,107.39277641408863,97.9392803480828
2.0,112.40927646750727,34.137364762673606
2.0,109.27799326386679,74.08573341227103
2.0,85.88613465525188,73.13370891544858
2.0,93.14024725206126,2.0967079783823768
2.0,112.08951941607101,2.613155399171161
3.0,21.110755586467317,70.50401954395485
3.0,3.4146833294494376,69.84276336700192
3.0,4.5298293836037615,51.436089379471404
3.0,5.2876393146511145,44.62122636787662
4.0,38.56812396658625,99.22865110436305
4.0,19.026144233810772,98.41609957503631
4.0,2.7595614931904824,82.10377902804683
4.0,3.5391355791264902,70.27853964106039
4.0,21.388496772832376,70.75660897491507
5.0,55.241980817807914,60.67628530811154
5.0,67.0859978673726,72.34747034942794
5.0,56.76346667120245,72.08125169178274
6.0,21.308882681487464,70.28121511781296
6.0,5.221876148562228,43.858497818473175
6.0,7.742178649051052,13.038247957122909
6.0,54.937732994795255,60.4636333741988
6.0,56.34816605521103,71.92144607548299
7.0,7.976586704630718,12.720361497983639
7.0,8.637270776933459,3.2714058681439986
7.0,26.92207934399581,0.21275526634073352
7.0,48.15411549531174,1.0344335221101317
7.0,54.9068413885187,59.7455643978296
8.0,82.63449446291024,101.10552721201441
8.0,59.602897943001174,99.98075177238694
8.0,56.52242323236589,72.28921702452827
8.0,67.83119814571268,73.03009136551836
8.0,83.63918057032534,88.91654089104723
9.0,38.67182646703519,99.21260621105232
9.0,21.580085283837544,70.76727549943645
9.0,56.31614822109148,72.51886058273918
9.0,59.19673845439932,99.78243473886076
10.0,68.04837799540486,72.77656214251147
10.0,85.50096130608526,73.72373485261578
10.0,83.80621542929411,88.49464401047568
11.0,94.96742107247661,101.56907448981683
11.0,83.15700745789577,100.80283950962396
11.0,83.94885735834619,89.48547410282532
11.0,95.97751436620432,101.29086253135571
