piece,x,y
0.0,55.45615580637964,58.97800460496175
0.0,49.17930966532521,1.714150338208147
0.0,91.6697788496084,3.214570964633845
0.0,84.17615735850751,72.00933707017872
0.0,68.4249953585601,71.9268933650066
1.0,96.04307397343136,100.24262319664662
1.0,84.53809571148155,88.29790683859069
1.0,86.22188012882756,75.08435828235027
1.0,109.00641887555645,76.2223225152096
1.0,106.46768785923597,97.5770695615014
2.0,112.3150093272303,35.05235890751409
2.0,108.00674784988941,74.21640283011008
2.0,85.8368027110226,72.60279826689876
2.0,93.53403334116175,3.171993425811947
2.0,110.61642558232207,3.4073228074926654
3.0,19.291672188916944,69.59831193405897
3.0,3.362516274996293,69.25339386928826
3.0,4.527445281262246,51.501975731935914
3.0,5.955394296217855,46.02780995162161
4.0,37.3945834509491,99.12013778672743
4.0,18.090586273886707,97.86886473798872
4.0,3.864384870710021,82.21965488593199
4.0,3.544330584327741,70.82477421433732
4.0,21.59544212977487,72.08595911531536
5.0,55.725296972930664,61.009100869989034
5.0,65.9070201563649,71.93083671532268
5.0,56.74464468815616,71.02734165827758
6.0,22.762429051444744,70.30974706100162
6.0,6.02545007591377,43.60297513787106
6.0,8.558555777561295,15.305405017171866
6.0,53.972986404039254,59.31437977567373
6.0,55.16452645687559,71.41326007998023
7.0,8.821981199382856,12.851110337896671
7.0,8.819904552727104,3.8962706927889093
7.0,27.187137256684224,0.4488433216059926
7.0,47.81710289061589,2.31390960690577
7.0,54.46507541705593,58.333201368963316
8.0,82.71260630022168,100.906437956468
8.0,59.81114596855518,99.97619065027287
8.0,57.6233233049885,73.15400331714584
8.0,67.14199999887698,73.30846243032047
8.0,83.29951495917759,89.80117215699795
9.0,39.46367687586282,98.67575295361715
9.0,22.236529818280992,71.47919127511545
9.0,55.15073602586788,73.43872140894894
9.0,57.66612656534703,99.76467010846068
10.0,69.47390166785952,72.91134654063656
10.0,85.35504362293523,74.80170747964401
10.0,84.00146907567128,88.35803717345354
11.0,95.00859447181556,101.570653686545
11.0,83.58091684182118,99.95643307058876
11.0,84.13031146015918,90.63316015758842
11.0,95.69815747353418,101.01110499469158
