piece,x,y
0.0,60.84603480049126,30.151245586897286
0.0,65.70817836768023,7.416041517553538
0.0,66.64817909976183,6.931315184316234
0.0,88.38733079008651,10.994036618991627
0.0,93.40403860962141,66.04982187113941
0.0,69.44059993656387,61.7141023717109
1.0,109.19003907766634,71.67418067416786
1.0,100.46008528064041,95.800115656842
1.0,96.24241453891375,96.77104650155877
1.0,93.43230020540676,66.07926006346887
1.0,108.69073626575539,68.8222091976688
2.0,98.88172851372222,12.948375466596232
2.0,108.68505872053709,68.80579190670706
2.0,93.43100874969544,66.04907229161147
2.0,88.41109706390142,10.987669403436225
3.0,43.999961045972825,109.04687447963045
3.0,26.37856203184386,113.18261791945744
3.0,2.760890267311019,112.59338881167467
3.0,11.050764495922909,51.21022771315327
3.0,54.6637338655727,59.066286674742905
4.0,60.83995288846971,30.14179624527137
4.0,56.023931846990266,12.36228787851988
4.0,65.69624533507401,7.409856348813747
5.0,66.6224650871078,6.925982440498733
5.0,65.7127736880273,7.37325011769781
5.0,65.8348651448521,6.773395394788418
6.0,60.840870181930654,30.164284134368195
6.0,54.661419274411664,59.04222471003751
6.0,11.056456379586178,51.1907702416294
6.0,13.372577628959045,34.172375073322186
6.0,55.988880949776146,12.394259612145413
7.0,65.6822994498469,7.404650110966081
7.0,56.02070342201919,12.331355208295712
7.0,53.90637643911494,4.565034983621587
7.0,65.81525095681786,6.7723948372891964
8.0,44.02410452282604,109.03201556688029
8.0,54.6958513862989,59.093146409414054
8.0,69.41690480052654,61.732333487230406
8.0,79.97876449094908,100.58990726766197
9.0,55.98767742333637,12.345467344036992
9.0,13.36810783237847,34.152771779114666
9.0,14.734292315148407,24.048513102215054
9.0,31.081892421964763,0.3012788667033283
9.0,53.85741975878019,4.538365406142093
10.0,54.681836220309435,59.06213600125097
10.0,60.84473275177164,30.19334237980475
10.0,69.40512423725255,61.712124610444256
11.0,69.45371110161102,61.74921236633939
11.0,93.41368482932413,66.07656300208423
11.0,96.21840372139569,96.78333205534435
11.0,80.01003602648903,100.58014140658983
