piece,x,y
0.0,-0.4794169841380764,13.105479469463734
0.0,-23.01046100346946,7.723025337930088
0.0,-23.808252240322926,6.422477372226415
0.0,-19.059630019294865,-14.589672278779672
0.0,35.706731556872604,-18.160464491401957
0.0,30.651028690352746,5.499154590561291
1.0,-0.8638073170546495,10.939475762454983
1.0,-8.347173546510364,-12.957056650603974
1.0,-5.909344176500633,-15.99436333818623
1.0,14.155151053296535,5.381877863963368
1.0,0.965173986769139,12.630066362371867
2.0,-24.93684925385077,-7.845206026123184
2.0,30.206024770118148,-2.7864069411846035
2.0,23.887277127847106,9.750392433832287
2.0,-29.156452644114506,0.8812205334754951
3.0,1.8556016208225632,25.10327907611446
3.0,-13.843917298560955,19.55242807429989
3.0,-33.26878204111638,5.8523310222557425
3.0,7.188746659915572,-40.30362618237647
3.0,38.06835105893914,-10.204411990293595
4.0,-11.446402719123652,4.102957069956142
4.0,2.016747069649209,-5.376391890318907
4.0,9.429655649474434,1.2734348203627381
5.0,0.29563142567474654,-0.3128107352117897
5.0,-0.031812365565352496,0.3514579589902235
5.0,-0.26381906010937123,-0.0386472237784507
6.0,-13.244616412672535,-18.362773429561933
6.0,15.504926812692402,-21.200938884727638
6.0,20.893982210088843,22.438714529602002
6.0,5.141283572778996,25.145542686604745
6.0,-28.29557618288768,-8.020544901917175
7.0,4.579961294113058,2.704398805797158
7.0,-6.071077008074919,1.0750895465813546
7.0,-3.3213712587257085,-5.913890748841015
7.0,4.812486972687562,2.1344023964625003
8.0,31.0674969802384,-5.055096946960524
8.0,-11.822820500646065,20.990429428040667
8.0,-19.867782451131575,8.974990593956255
8.0,0.6231059715392306,-24.910323075036395
9.0,-17.046813723912877,-13.812579195456886
9.0,27.42652137812355,2.018789767495195
9.0,19.475824259592304,7.82749101127136
9.0,-9.101870414820127,11.325138588697156
9.0,-20.753661498982826,-7.3588401720068015
10.0,6.809156634361504,8.29906137885482
10.0,-18.665720494392033,-4.182024997052305
10.0,11.856563860030528,-4.117036381802515
11.0,-23.35906739596246,5.814646791299584
11.0,-10.235723053741472,-13.913152806761538
11.0,18.498498870216732,-3.38497558715837
11.0,15.096291579487204,11.483481602620344
