piece,x,y
0.0,60.84418860142477,30.158700639433707
0.0,65.69812806307401,7.4025146954855305
0.0,66.6400396098464,6.920711900773223
0.0,88.38817239988197,10.975638955282284
0.0,93.41658928531861,66.06024773419675
0.0,69.4309881298172,61.73061445427471
1.0,109.19141387939453,71.67410278320312
1.0,100.47014617919922,95.80394744873047
1.0,96.22272367342383,96.80050226589935
1.0,93.41658928531861,66.06024773419675
1.0,108.69103224323398,68.81743260248983
2.0,98.9027099609375,12.936068534851074
2.0,108.69103224323398,68.81743260248983
2.0,93.41658928531861,66.06024773419675
2.0,88.38817239988197,10.975638955282284
3.0,44.01664780514071,109.0493935220151
3.0,26.385061264038086,113.18621826171875
3.0,2.737039804458618,112.59359741210938
3.0,11.052290394431607,51.192694186403436
3.0,54.67787705731634,59.06753503976375
4.0,60.84418860142477,30.158700639433707
4.0,56.00373819678191,12.361349892501016
4.0,65.69812806307401,7.4025146954855305
5.0,66.6400396098464,6.920711900773223
5.0,65.69812806307401,7.4025146954855305
5.0,65.83299379081343,6.770238664407637
6.0,60.84418860142477,30.158700639433707
6.0,54.67787705731634,59.06753503976375
6.0,11.052290394431607,51.192694186403436
6.0,13.356793117338308,34.175943200787046
6.0,56.00373819678191,12.361349892501016
7.0,65.69812806307401,7.4025146954855305
7.0,56.00373819678191,12.361349892501016
7.0,53.87679483251987,4.541012132956139
7.0,65.83299379081343,6.770238664407637
8.0,44.01664780514071,109.0493935220151
8.0,54.67787705731634,59.06753503976375
8.0,69.4309881298172,61.73061445427471
8.0,80.00410386130422,100.60580858511321
9.0,56.00373819678191,12.361349892501016
9.0,13.356793117338308,34.175943200787046
9.0,14.730015754699707,24.035886764526367
9.0,31.081777572631836,0.2908940613269806
9.0,53.87679483251987,4.541012132956139
10.0,54.67787705731634,59.06753503976375
10.0,60.84418860142477,30.158700639433707
10.0,69.4309881298172,61.73061445427471
11.0,69.4309881298172,61.73061445427471
11.0,93.41658928531861,66.06024773419675
11.0,96.22272367342383,96.80050226589935
11.0,80.00410386130422,100.60580858511321
