piece,x,y
0.0,61.96737128393921,32.07585321393906
0.0,65.30692527158632,9.629953010409118
0.0,67.22905453808237,7.096275567873906
0.0,86.59923095003889,12.0941241679534
0.0,91.19247767383345,65.57748466661157
0.0,69.0065659221548,58.69218446360349
1.0,108.26924894575895,73.80142023168452
1.0,100.38873136789297,95.12830748226732
1.0,96.39196849967973,93.90195878753714
1.0,94.06253966621371,68.83538659594711
1.0,107.21362611105849,68.82738113373185
2.0,98.32383585039196,15.437974669994503
2.0,106.70739875713392,65.93733785054117
2.0,94.6209878827196,62.79710969441384
2.0,89.64932780418161,13.468892648594034
3.0,42.885529085140824,106.4999532833405
3.0,25.698129367001314,112.73328456135503
3.0,5.45447516778274,110.04896947362603
3.0,13.18173756985199,54.360066835542945
3.0,51.59243007699473,58.80366190748916
4.0,60.60972200410628,27.20889463478754
4.0,57.117139395235775,12.39478611868305
4.0,65.2537808455225,8.199272715169416
5.0,66.46514387326587,6.953844856607895
5.0,65.80580579052518,7.291106812906511
5.0,65.90021179994278,6.848513591151985
6.0,60.51698998715235,29.141653335661243
6.0,52.88404493827836,58.204485888283884
6.0,12.138951359329292,49.64557340921582
6.0,14.481181362959639,35.184596766115874
6.0,54.8800589170362,14.963461625871457
7.0,64.74217564921874,7.83517061207929
7.0,56.760482846984914,11.083432596844979
7.0,55.285109064775426,5.545968562055776
7.0,64.62388732221014,6.610543614370276
8.0,44.799634250106735,108.07623112967674
8.0,56.08091960398304,59.672651657246035
8.0,69.73070224567044,64.81970389045044
8.0,76.4734881946358,100.57123506736804
9.0,54.55635949433608,12.210876882707941
9.0,16.499228226571642,31.624774357126146
9.0,15.453828814411533,23.231526616387587
9.0,31.009279319564616,1.9468011883620036
9.0,53.42069368509422,5.198349369323243
10.0,55.56322500794144,57.2740550796001
10.0,60.60118808495659,34.42334787361441
10.0,67.37346635124169,59.32363639744615
11.0,72.062672003589,63.02072638325962
11.0,92.85550906793989,67.9808983467008
11.0,95.97282554051107,96.0941813656076
11.0,81.56188020885233,99.98964812439303
