piece,x,y
0.0,-6.659575836197457,-9.554555616931129
0.0,14.606465857455241,-17.474563664089935
0.0,17.75345469450661,-17.015691612852905
0.0,22.735600780887996,2.3585295388111778
0.0,-21.87302125274324,32.218847788215484
0.0,-26.56292424390911,9.467433566847422
1.0,-1.4485945174507489,-9.306776598852768
1.0,12.109845919984068,8.944452674778587
1.0,8.899294483754067,11.622213683740366
1.0,-13.369022251181624,-0.12007527195137817
1.0,-6.1915236351057,-11.13981448771477
2.0,19.645624901860646,13.773891232268857
2.0,-27.39691322644334,-6.4119804382614385
2.0,-18.232212771662585,-14.89435193872266
2.0,25.983501096245266,7.532441144715219
3.0,-6.718236158058446,22.53797258588949
3.0,-21.380087370437288,11.615919348579144
3.0,-30.277171344649634,-6.76485809916673
3.0,20.475754653605357,-30.953801107904894
3.0,37.89974021954001,3.5647672726029658
4.0,-8.335079175458182,-7.601964178583032
4.0,5.208054506502172,-0.6564998687434606
4.0,3.1270246689560133,8.258464047326488
5.0,0.19987314333869652,0.3640948898799789
5.0,-0.32497315611069516,-0.15840745123708902
5.0,0.1251000127720047,-0.20568743864287692
6.0,-22.43814242173567,-5.387385072679955
6.0,0.32929588948739225,-24.997429408314815
6.0,29.03666821174564,5.157245319377159
6.0,18.907191808582613,15.740231413100984
6.0,-25.83501348807995,9.487337748516605
7.0,-4.340201971212372,0.6577803523459606
7.0,2.9971331760000632,-3.86130571105073
7.0,5.364804819694735,1.3573499320684064
7.0,-4.0217360244824265,1.8461754266363606
8.0,17.255452919211802,24.594516997921463
8.0,-24.107087824077837,-2.9611381065975335
8.0,-14.495782743803616,-13.93526802703041
8.0,21.34741764866964,-7.698110864293498
9.0,19.829550925098157,-5.346888053316699
9.0,-15.2710382611942,19.008671768913015
9.0,-17.43568632148017,10.83225651872802
9.0,-4.883965526174001,-12.351053901515776
9.0,17.7611391837502,-12.14298633280856
10.0,8.401394090100643,3.0055139417848395
10.0,-14.82916169409063,5.812143546244939
10.0,6.427767603990002,-8.817657488029777
11.0,-12.11969096546149,19.705757596805388
11.0,-15.513521914098483,-1.3993908410432707
11.0,9.25430048616059,-15.060624959545953
11.0,18.378912393399407,-3.2457417962161275
