piece,x,y
0.0,98.70221439090307,43.257543008533055
0.0,49.793532465928756,66.13768056366001
0.0,61.22124980133864,24.155727804645764
0.0,84.47687084727997,17.28138557160315
0.0,85.53114077582354,18.046362483493116
0.0,96.51400173916136,38.0307479594954
1.0,5.930590856403706,39.89979579943145
1.0,32.06105009022208,32.46334135689039
1.0,17.84276178532906,80.966147911228
1.0,12.35646670096799,83.41047174524049
1.0,9.615708779146994,80.44284306134412
2.0,41.55507291222439,94.52171844317142
2.0,22.830402158096394,94.43713733646362
2.0,16.319930555819905,87.50248620681721
2.0,18.255609001265654,81.19393353042402
2.0,49.03200975433691,66.95872085091341
3.0,18.219007529067277,80.87578947510778
3.0,32.69664442843677,32.2101536116859
3.0,60.67563224391949,24.45074803560028
3.0,49.59444502734867,66.19071197795941
4.0,54.57114137535459,115.1401615455474
4.0,38.42757501797333,107.73762354966543
4.0,42.14363870416923,94.80711089335048
4.0,96.03484728877399,94.5825380389604
4.0,93.83115439925105,99.76456318721266
5.0,61.101899648685944,23.73473315970699
5.0,32.51972230347896,31.819562904596534
5.0,40.56914634810507,4.415984644545014
5.0,60.979726585741524,4.835874528861695
5.0,65.37120085825516,7.408564384269426
6.0,96.04600714749797,94.23044315721269
6.0,42.03627083175179,94.21007921943057
6.0,49.705624147877316,66.55017254352319
6.0,98.82257509761865,43.46429519107206
6.0,107.86924211616855,61.314839866382485
7.0,23.549017145919947,94.88020943148712
7.0,41.68512240139115,94.92459876206853
7.0,38.2252789425096,107.68499010829358
7.0,33.12107346006242,105.24102729668137
8.0,5.976090861402966,39.354294996465946
8.0,3.8893612071175636,19.766191978371282
8.0,22.106801071099177,3.7220833447294206
8.0,40.48972866132239,4.222823751563199
8.0,32.17784126156865,32.08928907695124
9.0,17.973188477844815,81.11119548009037
9.0,16.024276694993688,87.01452751573723
9.0,13.094440150280581,83.6964013822169
10.0,61.26412060637062,23.778739989550928
10.0,65.81389583129952,7.3240375346224
10.0,84.06625335478937,17.281859214828454
