piece,x,y
0.0,99.14204282936772,43.274858156707715
0.0,49.55969518848679,66.3693326231087
0.0,61.134021196811744,23.902420211563406
0.0,84.45065019186619,17.20885702940247
0.0,85.42708587646484,17.729106903076172
0.0,96.56102752685547,38.11373519897461
1.0,5.700076401908314,39.81598181602212
1.0,32.38758930841791,32.1547305325563
1.0,18.149951905952644,80.99936828597443
1.0,12.516340743722068,83.62339266824253
1.0,9.554243087768555,80.49650573730469
2.0,41.85575983020252,94.63554422360698
2.0,23.02505929205393,94.71673883920315
2.0,16.239459336593644,87.5536381302661
2.0,18.149951905952644,80.99936828597443
2.0,49.55969518848679,66.3693326231087
3.0,18.149951905952644,80.99936828597443
3.0,32.38758930841791,32.1547305325563
3.0,61.134021196811744,23.902420211563406
3.0,49.55969518848679,66.3693326231087
4.0,54.79752731323242,115.376708984375
4.0,38.280991219796206,107.75158962966138
4.0,41.85575983020252,94.63554422360698
4.0,96.12929620056862,94.40152643368418
4.0,94.06079864501953,100.06736755371094
5.0,61.134021196811744,23.902420211563406
5.0,32.38758930841791,32.1547305325563
5.0,40.60032313443916,3.9795496821300698
5.0,60.83964538574219,4.628794193267822
5.0,65.68361396132956,7.209685161590584
6.0,96.12929620056862,94.40152643368418
6.0,41.85575983020252,94.63554422360698
6.0,49.55969518848679,66.3693326231087
6.0,99.14204282936772,43.274858156707715
6.0,108.18965148925781,61.36689376831055
7.0,23.02505929205393,94.71673883920315
7.0,41.85575983020252,94.63554422360698
7.0,38.280991219796206,107.75158962966138
7.0,33.112674713134766,105.36555480957031
8.0,5.700076401908314,39.81598181602212
8.0,3.7953872680664062,19.71208953857422
8.0,22.41875648498535,3.3963146209716797
8.0,40.60032313443916,3.9795496821300698
8.0,32.38758930841791,32.1547305325563
9.0,18.149951905952644,80.99936828597443
9.0,16.239459336593644,87.5536381302661
9.0,12.516340743722068,83.62339266824253
10.0,61.134021196811744,23.902420211563406
10.0,65.68361396132956,7.209685161590584
10.0,84.45065019186619,17.20885702940247
