piece,x,y
0.0,17.198557642983673,9.352432621145732
0.0,-26.28764942894598,29.107835909782914
0.0,-17.993845643005603,-9.065705489501779
0.0,3.3819012861273463,-16.674105407073622
0.0,7.014103351083408,-14.829917354335876
0.0,16.686932791757087,2.109459719982614
1.0,-4.610726917357427,21.847228342587478
1.0,-30.279290728309874,16.416797508465176
1.0,7.030563266092058,-14.556267341968908
1.0,13.969895715156,-14.828505106448768
1.0,13.889558664419203,-8.87925340263492
2.0,-5.947126744689692,-13.175901381924403
2.0,10.256901116125459,-5.007690019617585
2.0,13.688528604681137,4.313917309395138
2.0,6.815604571732873,8.558831815132436
2.0,-24.813907547849794,5.310842277014454
3.0,-2.6852173121129814,33.0953395516478
3.0,-14.770880820151849,-11.164641815124195
3.0,3.3747523850788954,-29.906210991175048
3.0,14.081345747185916,7.9755132546514425
4.0,15.086849775956912,-6.223229494299995
4.0,24.274108291572084,7.374813681485679
4.0,16.0501705349418,16.445085332959877
4.0,-28.954203440232348,-6.5183087347876665
4.0,-26.456925162238438,-11.078360785357876
5.0,-11.458771322102553,-1.9337201373524935
5.0,6.641944222410508,-22.725502469851843
5.0,12.997236959384837,0.1404028542680993
5.0,-1.1428723800698477,12.495859382411176
5.0,-7.037537479622928,12.022960370525048
6.0,-8.246313667527001,-25.211485478770985
6.0,39.935970449191515,-5.06203818034279
6.0,25.420678393681214,15.269634265079054
6.0,-26.97697517201747,15.919871141396463
6.0,-30.13336000332826,-0.9159817473617761
7.0,-1.8943895414958125,-10.228008894161524
7.0,7.83135302448795,1.6919452436403462
7.0,-1.9747703882556933,6.963980276833671
7.0,-3.9621930947364663,1.5720833736875022
8.0,-4.008888641880364,-21.813956863496696
8.0,10.094313866934403,-12.040145449284763
8.0,10.620594219299441,10.048652233238306
8.0,-1.815542428448439,21.573851699283185
8.0,-14.890477015905033,2.2315983802599675
9.0,0.7210806860889255,-2.6767752354126215
9.0,1.393698264844577,2.0545796199051094
9.0,-2.114778950933504,0.6221956155075129
10.0,-1.0685847216550366,9.21959332354295
10.0,-7.5808955503865985,-2.476595871634534
10.0,8.649480272041641,-6.742997451908421
